#{"t_start": 1765431048.1975052, "env_id": "group5-env-v0"}
r,l,t
4.587695,18,4082.489231
0.593791,8,4082.80176
2.690385,11,4083.282774
-0.489546,3,4083.407054
8.933683,23,4084.162305
-0.986404,2,4084.23825
4.636658,17,4084.811025
-0.287029,4,4084.984583
9.293225,22,4085.905361
-1.359647,1,4085.94749
2.582308,11,4086.370944
8.460836,23,4087.362518
2.767087,8,4087.681967
2.393147,11,4088.109118
2.373172,9,4088.472245
10.848244,21,4089.245571
0.316051,4,4089.404127
4.935441,15,4089.918851
0.614013,5,4090.1433
10.938497,18,4090.879935
10.337504,21,4091.623349
0.171463,6,4091.842134
10.003162,20,4092.64978
8.458777,23,4093.549868
9.684633,20,4094.268766
9.819017,20,4095.104692
8.324807,23,4095.921417
5.447679,12,4096.478518
9.661494,20,4097.196248
-0.228561,5,4097.383759
8.352941,23,4098.288122
6.281064,17,4098.901807
0.86783,6,4099.119444
9.645588,23,4099.99763
9.947834,20,4100.703075
0.43031,7,4100.957278
0.801588,6,4101.202837
0.924265,6,4101.459162
9.7034,23,4102.365834
0.148785,6,4102.588477
8.449607,24,4103.513428
0.8545,7,4103.805479
-0.316602,4,4103.963444
1.021741,7,4104.21134
2.93842,11,4113.507359
7.975223,17,4114.215973
2.759778,9,4114.586
9.526971,21,4115.537884
-0.646028,4,4115.702582
7.072387,15,4116.358745
9.883224,19,4116.992898
9.436906,22,4117.962379
10.605303,23,4118.922434
10.906591,21,4119.643994
9.311574,20,4120.442507
10.40652,21,4121.297548
-1.206285,1,4121.339619
11.102365,20,4122.154835
11.103673,22,4123.007003
8.14474,18,4123.793681
0.883475,7,4124.061873
-0.084743,5,4124.235262
9.156265,23,4125.08476
10.384389,21,4125.745687
8.756995,24,4126.611148
9.026974,23,4127.583062
8.685584,23,4128.616036
9.912438,22,4129.325995
9.394603,23,4130.297083
-0.13042,5,4130.476888
4.437978,12,4130.969871
10.07312,23,4131.907233
9.08082,21,4132.617827
-0.846237,2,4132.687567
10.695364,21,4133.660463
8.380094,24,4134.713464
10.86828,20,4135.427514
11.486401,20,4136.266285
1.01288,8,4136.5514
-0.642553,2,4136.641204
9.204466,22,4137.400735
7.921758,23,4138.285434
2.900272,9,4138.667422
-0.137312,5,4138.905691
0.490263,7,4139.1905
2.219006,10,4139.59363
1.162929,8,4139.906778
2.161018,11,4140.336984
11.226395,23,4141.337033
2.009821,8,4141.606644
9.193396,22,4142.506069
2.095429,7,4142.832872
0.083308,5,4143.044446
10.225223,23,4143.846236
11.431584,21,4144.649146
9.354171,21,4145.431959
0.812931,8,4145.731013
8.331716,24,4146.722045
9.110157,22,4147.507183
-0.280538,4,4147.668837
10.093184,22,4148.457522
9.317734,21,4149.362522
-0.334078,3,4149.487443
10.613884,22,4150.576658
9.751174,22,4151.325781
4.667483,15,4151.954852
0.87334,6,4152.192754
8.79469,22,4152.954976
1.540119,8,4153.335532
6.015225,18,4154.106904
0.515221,5,4154.317879
-0.847795,2,4154.391048
9.659552,21,4155.26001
3.383823,14,4155.817873
-0.827133,3,4155.959724
8.75516,23,4156.77677
11.246047,19,4157.504962
9.923968,21,4158.202266
-0.982516,3,4158.329526
-0.282508,3,4158.452162
9.012402,23,4159.299542
8.945847,20,4160.043051
9.161124,24,4161.048233
9.625812,23,4161.893162
9.582538,22,4162.728042
0.583859,5,4162.913307
-0.183713,3,4163.032837
-0.324452,3,4163.163198
8.657104,23,4164.093524
9.695859,22,4164.920138
2.695887,10,4165.306345
9.782864,22,4166.124627
9.678456,22,4166.902573
9.06567,23,4167.86372
9.22612,23,4168.675756
10.112234,19,4169.484787
9.246472,22,4170.376789
0.416868,4,4170.521775
9.266913,24,4171.47697
-1.019438,2,4171.559862
1.364788,8,4171.90036
1.729297,8,4172.200053
0.683813,5,4172.402038
-1.357487,1,4172.453167
8.808219,23,4173.580565
0.373697,7,4173.886162
-0.078507,6,4174.108164
1.430845,11,4174.57075
3.309154,12,4175.146288
1.324984,8,4175.461529
9.15578,23,4176.38624
9.666691,22,4177.273232
2.039181,7,4177.55922
1.13243,7,4177.789336
10.397145,23,4178.701641
0.033106,5,4178.88832
-0.128311,5,4179.079406
9.431024,23,4179.840356
3.390291,10,4180.37655
9.081213,20,4181.101313
9.33251,23,4181.913574
-0.222154,3,4182.028891
2.717045,9,4182.40675
-0.148846,3,4182.509977
0.211827,4,4182.656833
1.451072,6,4182.900952
9.544148,23,4183.78149
9.874373,21,4184.711381
9.019249,23,4185.654961
8.220153,23,4186.504076
9.737533,23,4187.331805
8.639284,23,4188.113218
0.010979,3,4188.228015
8.993312,24,4189.113411
1.506755,7,4189.436028
-0.338257,4,4189.598283
-0.494468,3,4189.7089
10.344247,22,4190.47733
10.120117,22,4191.385207
9.035143,24,4192.299529
3.942248,17,4192.945273
-1.078483,1,4192.985543
9.580441,23,4193.813678
0.753987,8,4203.179194
-0.071819,6,4203.422685
-1.206804,1,4203.462253
-0.213609,3,4203.556658
-0.285812,4,4203.719176
-0.791708,4,4203.888409
-0.283321,3,4204.009075
9.397993,23,4204.950173
9.51541,23,4205.741459
-0.481613,3,4205.856582
10.011103,21,4206.658296
5.389662,18,4207.346441
4.329584,10,4207.718516
8.133353,23,4208.645696
-0.316752,3,4208.772998
0.796179,8,4209.055399
0.20509,4,4209.204628
8.978354,22,4210.124548
9.944253,22,4211.091812
1.841504,10,4211.513261
1.368203,9,4211.916845
9.221254,24,4212.829897
4.831744,15,4213.389777
10.137487,21,4214.169312
8.579531,23,4215.058178
9.763088,23,4216.059965
4.539561,12,4216.530313
1.915853,8,4216.898078
11.607816,17,4217.613998
-0.630869,3,4217.748191
-0.275443,5,4217.920124
9.641298,23,4218.712393
1.551963,7,4218.970752
3.43575,12,4219.416375
0.330774,7,4219.675525
1.362343,10,4220.087193
9.20345,22,4221.040513
-1.004865,2,4221.113517
9.55694,23,4221.892694
-0.848985,2,4221.971787
9.368648,23,4222.938671
9.291888,23,4223.846568
3.479708,13,4224.391756
1.25708,9,4224.769048
8.399284,24,4225.68461
1.215801,9,4226.11979
3.953428,15,4226.746
0.713052,5,4226.963127
-1.359912,1,4227.000693
9.123723,24,4228.107987
8.030454,23,4228.978824
4.892735,12,4229.473923
-0.98669,3,4229.597212
1.082827,6,4229.835683
1.763972,11,4230.311247
8.436695,24,4231.281325
1.202507,6,4231.579239
8.696628,22,4232.446272
1.432467,9,4232.918086
2.326411,11,4233.341209
0.552637,6,4233.596461
8.997544,23,4234.533423
5.679801,13,4235.059483
10.249775,19,4235.73878
10.289832,22,4236.692126
10.208247,21,4237.513074
-0.85781,2,4237.597642
1.292901,10,4238.019127
2.494773,10,4238.483583
9.820158,21,4239.143683
4.423096,15,4239.732776
0.958368,8,4240.091923
1.181431,7,4240.389953
9.930481,21,4241.200928
9.851926,22,4242.046952
2.752415,11,4242.432899
9.499938,21,4243.253965
12.676122,19,4243.94235
9.89681,22,4244.770709
0.79359,8,4245.093118
-0.840216,3,4245.210575
-0.488863,3,4245.348986
8.429352,23,4246.187612
0.436805,8,4246.51834
11.746623,19,4247.325749
9.224506,23,4248.178612
8.467254,23,4249.000462
9.332468,23,4249.903643
2.589898,8,4250.244734
1.591388,8,4250.571171
0.734509,8,4250.93868
0.558056,6,4251.154628
-0.325299,3,4251.261977
-1.210738,1,4251.302531
1.020978,8,4251.657003
10.893682,22,4252.470119
9.214418,22,4253.198897
-0.722464,2,4253.295659
11.491932,19,4253.964354
10.637913,23,4254.873982
10.303531,23,4255.838188
0.932728,5,4256.064209
9.174437,21,4256.853208
0.120899,4,4256.994039
10.442429,22,4257.803504
-1.362343,1,4257.863231
0.68592,5,4258.046293
1.581923,10,4258.436736
7.116345,18,4259.051972
1.284065,10,4259.431107
0.257903,6,4259.683156
-0.496146,3,4259.801149
1.61167,9,4260.178499
1.947124,7,4260.45758
0.330335,7,4260.702201
2.562072,8,4261.039231
-0.048923,3,4261.193448
9.669075,23,4262.047094
4.988404,15,4262.735659
0.910622,5,4262.919268
9.653789,21,4263.746848
9.143052,23,4264.760767
0.051079,4,4264.930542
1.83731,7,4265.166338
0.674999,8,4265.471427
-0.854728,2,4265.541408
4.743161,11,4265.996457
10.688539,23,4266.827259
0.476749,5,4267.048914
8.997225,22,4267.774068
0.826877,8,4268.159536
1.001335,7,4268.467941
-0.666043,3,4268.588766
9.5456,20,4269.335683
5.381874,15,4273.002006
9.163707,23,4273.937813
2.5176,8,4274.221436
-0.21055,6,4274.424046
9.89088,19,4275.108611
4.097637,11,4275.573089
7.741531,15,4276.175639
10.4585,19,4276.943291
-1.015824,2,4277.033372
10.607867,21,4277.956541
7.916028,23,4278.907865
0.049624,7,4279.219382
0.917586,7,4279.474661
-0.347363,4,4279.645552
9.235616,23,4280.508944
10.013369,21,4281.295539
9.669116,23,4282.250722
4.834481,17,4282.850842
10.270403,20,4283.500702
1.434079,6,4283.702695
1.575926,6,4283.971416
0.988683,8,4284.296728
6.183807,14,4284.882072
0.572325,8,4285.172223
9.751508,19,4285.880307
4.293123,15,4286.508481
-1.165228,2,4286.580861
-0.482345,4,4295.181819
10.699717,18,4295.978622
-0.401518,4,4296.155759
11.103251,17,4296.851912
9.457411,23,4297.770804
9.923509,22,4298.580187
7.396111,19,4299.334589
1.81583,8,4299.701231
-0.436566,4,4299.88112
10.258384,23,4300.74949
4.931372,12,4301.233978
9.352219,23,4302.123379
-1.019679,2,4302.201053
-0.627353,4,4302.376439
1.577166,9,4302.807163
8.949978,22,4303.630696
2.373019,8,4303.950042
9.658949,22,4304.991332
-0.706229,2,4305.053644
0.803228,8,4305.340602
0.319064,7,4305.583498
8.746138,23,4306.406618
3.654722,15,4306.977789
1.603145,8,4307.288608
8.81818,22,4308.115855
10.678474,23,4309.06163
-0.585208,4,4309.214274
10.27099,22,4310.077964
11.639954,20,4310.827922
9.472109,22,4311.675892
9.58013,22,4312.592747
4.055849,15,4313.190908
5.775572,18,4313.860219
2.742594,12,4314.302243
0.020391,5,4314.50307
1.691362,9,4314.956389
0.192921,4,4315.158175
1.98733,9,4315.623099
4.146118,16,4316.309348
0.416494,8,4316.624379
0.138656,6,4316.945501
1.734715,10,4317.399401
0.321128,5,4317.600051
-0.937286,2,4317.692201
0.62947,7,4318.015556
0.475588,7,4318.289266
-0.848443,2,4318.397421
2.480123,11,4318.93539
9.262473,23,4319.93954
1.022987,8,4320.301891
-0.58671,5,4320.542647
9.579019,22,4321.396532
0.343983,4,4321.560715
8.272114,23,4322.439421
-0.211653,6,4322.69383
9.356899,24,4323.462831
10.30398,20,4324.307553
9.289518,23,4325.152621
9.090354,22,4325.944108
0.574785,9,4326.311356
0.769409,7,4326.579255
11.463804,18,4327.211425
0.296339,4,4327.396757
1.415128,7,4327.71909
1.361474,7,4328.016889
0.857673,7,4328.256215
8.562932,24,4329.17738
0.252453,4,4329.373054
9.67407,19,4330.104096
1.198051,6,4330.334377
1.671787,7,4330.6234
1.618318,10,4331.029433
-1.361447,1,4331.071822
10.813579,23,4331.910404
0.287686,5,4332.104176
-0.081186,4,4332.270552
-0.989149,2,4332.348089
3.68832,12,4332.903458
-0.164798,4,4333.109792
10.051382,21,4333.923517
8.119873,23,4334.876025
2.414047,8,4335.258619
9.772637,18,4335.858759
2.302505,8,4336.180298
0.58472,4,4336.341758
2.753385,12,4336.845776
8.56279,24,4337.662815
9.499097,23,4338.759012
9.984102,18,4339.577625
9.07937,21,4340.486924
-0.179028,3,4340.628957
9.95009,20,4341.519001
9.845517,21,4342.458356
4.958631,16,4343.269954
9.258475,22,4344.179907
-0.113264,3,4344.319088
0.992915,9,4344.691431
9.381483,23,4345.597178
0.964807,8,4346.035578
8.736216,23,4346.945189
8.709132,23,4347.838432
10.738366,22,4348.701254
-0.271456,5,4348.890754
2.035838,9,4349.305799
9.307181,20,4350.196566
0.321443,4,4350.369427
0.807727,7,4350.720671
5.44813,14,4351.347771
0.505459,4,4351.569357
-0.011882,7,4351.955945
1.198334,7,4352.33407
1.17738,9,4352.825091
-0.513748,2,4352.981699
-0.478846,3,4353.123259
1.193783,6,4353.400769
-0.637758,3,4353.561277
11.137714,21,4354.564691
5.530014,18,4355.304886
0.070087,4,4355.548814
1.883166,11,4355.980207
-1.202969,1,4356.023786
8.941221,23,4356.967932
9.920332,21,4357.844977
9.140654,22,4358.663014
1.484348,10,4359.143612
0.607841,5,4359.337264
0.31322,5,4359.543227
0.456941,5,4359.752283
0.142643,6,4359.952339
1.215018,7,4360.267286
8.630614,23,4361.108261
9.442363,20,4361.939657
11.812487,21,4362.815466
8.926484,21,4363.520738
1.819394,10,4363.950652
8.239505,24,4364.928546
9.429389,24,4365.801874
0.172716,4,4365.994313
11.519681,21,4366.774952
12.037775,18,4367.503635
-0.837903,3,4367.663825
8.697963,23,4368.58298
0.751485,8,4368.931796
10.266656,23,4369.764729
11.184708,19,4370.544328
10.194767,21,4371.524696
0.345036,7,4371.886959
-0.450319,4,4372.06306
8.837772,18,4372.85919
4.6261,15,4373.623161
4.207862,16,4374.284797
1.496982,9,4374.726181
0.095466,6,4375.042288
0.63118,5,4375.289452
9.52561,23,4376.334915
0.867691,9,4376.66428
2.204637,10,4377.136727
8.426932,24,4378.016409
10.896275,21,4378.764385
-0.707931,2,4378.857821
10.21627,23,4388.576786
9.310778,23,4389.532677
8.587674,24,4390.372263
5.660713,17,4391.0684
5.030844,15,4391.703838
-0.165823,3,4391.820352
1.053563,8,4392.117474
4.556388,17,4392.844657
9.214277,23,4393.805628
-1.115381,1,4393.850707
2.146882,9,4394.229599
10.744842,22,4395.132734
3.934086,14,4395.730812
9.858644,22,4396.676461
0.106182,7,4396.93909
0.269441,8,4397.249617
9.842903,22,4398.199903
2.193664,9,4398.630842
0.458751,7,4398.952159
0.07017,4,4399.099823
-0.639721,3,4399.224601
0.129054,5,4399.421031
9.361947,21,4400.373987
0.051848,4,4400.562407
1.055952,7,4400.851001
0.470686,5,4401.072062
2.989192,9,4401.434182
8.957363,23,4402.434388
-1.454969,1,4402.475445
9.611994,19,4403.216135
0.079267,5,4403.471189
5.068389,16,4404.233238
9.618133,22,4405.133283
-0.707911,2,4405.231637
1.617161,10,4405.623403
10.060676,21,4406.399619
6.551658,15,4407.079454
10.361681,23,4408.026911
1.425215,8,4408.401578
1.200154,6,4408.68991
4.689733,14,4409.344907
0.664472,6,4409.654929
0.132751,6,4409.94908
-0.774518,4,4410.116984
9.404705,21,4411.05738
9.239607,21,4411.867522
10.450498,21,4412.78959
10.292339,21,4413.702714
9.335725,21,4414.590224
1.341786,7,4414.864049
11.044049,21,4415.782214
4.431927,16,4416.626415
8.864229,22,4417.586284
-1.207866,1,4417.641396
9.52405,21,4418.529269
3.25578,9,4418.909264
10.127643,21,4419.710661
5.033109,13,4420.347764
4.775853,14,4421.003865
0.068234,7,4421.309443
8.997918,23,4422.279561
-0.092934,4,4422.42394
2.396836,9,4422.819784
1.584723,6,4423.029585
-0.68044,3,4423.155755
-0.706394,2,4423.25844
10.079328,23,4424.136934
1.414568,8,4424.450602
0.715119,9,4424.80471
-0.972326,3,4424.926091
-1.208278,1,4424.962646
-0.629265,4,4425.135684
9.755628,23,4426.173863
0.989798,5,4426.359803
1.994985,9,4426.724874
1.516719,7,4427.016163
-1.006342,2,4427.094792
1.097039,9,4427.474112
-1.020199,2,4427.55684
9.716032,22,4428.445118
10.278623,22,4429.731668
-1.354545,1,4429.77424
5.299708,16,4430.442524
1.755661,11,4430.943149
0.766646,7,4431.281091
-0.829616,3,4431.448723
2.568946,10,4431.924167
-0.855248,2,4432.018996
10.965553,19,4432.821945
8.232197,24,4433.902879
9.737726,22,4435.012136
2.136081,12,4435.540899
4.329001,16,4436.179149
0.763457,5,4436.447629
8.897684,22,4437.602932
6.473558,16,4438.435739
9.17395,23,4439.420934
1.818419,10,4439.899233
8.52298,23,4440.989653
10.269239,19,4441.895323
10.958659,20,4442.857005
4.546177,13,4443.446382
5.08347,18,4444.212137
8.874832,21,4445.185457
9.809821,21,4446.064615
8.727958,23,4447.07992
-0.062321,6,4447.304539
0.460672,5,4447.551709
-1.209994,1,4447.604379
9.385628,22,4448.590003
2.351652,9,4449.016504
9.738617,23,4450.006744
-1.355632,1,4450.063649
10.143902,20,4450.780085
9.191056,21,4451.550911
9.028084,23,4452.45043
7.876161,22,4453.359065
-0.621082,3,4453.517075
0.146636,6,4453.750009
9.452734,24,4454.590148
0.079033,6,4454.860196
9.728559,22,4455.787147
8.785409,23,4456.576306
-0.639878,4,4456.79394
9.272369,19,4457.552193
-0.260466,3,4457.69822
2.691627,8,4458.025218
7.970454,23,4458.9593
0.367879,7,4459.298487
3.241905,10,4459.742555
9.090728,24,4460.959388
1.262769,6,4461.205646
9.577099,23,4462.144276
-1.16627,1,4462.185646
8.151689,23,4463.023724
11.202077,22,4463.920963
8.694495,24,4465.021439
0.114294,7,4465.310457
0.454931,8,4465.644871
4.23155,17,4466.378963
3.407571,15,4467.041971
2.039757,10,4467.449814
0.063092,4,4467.629193
6.423244,18,4468.469779
3.412699,10,4468.853805
9.370679,22,4469.804933
10.530583,23,4470.663265
0.960532,8,4470.959924
3.166523,9,4471.364201
4.123825,14,4471.984236
7.975164,21,4472.768433
11.137339,22,4473.678277
-0.85123,2,4473.770462
7.484065,18,4474.484637
0.650553,5,4474.69617
9.74975,21,4475.682181
1.601266,7,4476.0197
-0.84531,2,4476.100483
0.534465,7,4476.406485
-0.844651,3,4485.04811
10.564443,19,4485.808424
8.714388,23,4486.668425
2.755257,9,4487.036386
4.924096,16,4487.7482
9.288628,23,4488.64522
10.339536,22,4489.688223
0.07361,4,4489.862451
8.794607,23,4490.821735
0.388867,7,4491.124631
8.574445,23,4491.926478
-1.010494,2,4492.011582
4.104935,11,4492.54134
10.573065,20,4493.431831
9.138851,23,4494.48494
1.175644,6,4494.773382
-1.362242,1,4494.813642
4.843474,16,4495.441294
11.749215,20,4496.239815
4.729145,18,4497.006995
1.22946,6,4497.279149
-0.344183,3,4497.41124
-0.1408,5,4497.615858
-0.970198,2,4497.701158
10.054601,20,4498.491845
2.011913,10,4498.931393
2.504331,11,4499.356358
6.152699,19,4500.069335
11.467431,21,4500.951459
9.356937,23,4501.881244
0.953728,8,4502.202201
10.994188,19,4502.821609
9.780236,22,4503.707698
2.905639,8,4503.994118
2.104394,7,4504.305769
1.228503,7,4504.551689
10.059164,22,4505.411802
0.233868,7,4505.694218
0.501232,8,4505.984262
-0.369143,3,4506.11162
2.018638,11,4506.569589
-0.076192,4,4506.761455
10.370455,21,4510.358279
0.064264,4,4510.546168
3.134531,14,4511.167604
2.133066,8,4511.476134
9.716592,21,4512.362242
0.376187,4,4512.532388
8.763389,24,4513.497038
8.679465,24,4514.458359
9.921455,21,4515.232403
1.892366,7,4515.519143
0.268736,5,4515.768294
1.008178,7,4516.089225
7.385579,21,4516.851538
8.833166,23,4517.750288
6.170866,14,4518.275661
9.861779,21,4519.148606
1.805088,8,4519.534935
9.897624,22,4520.354959
0.737149,8,4520.652837
2.995202,9,4521.015662
10.179654,23,4521.940572
-0.308812,4,4522.119905
9.10691,23,4523.081688
9.294062,23,4523.981815
4.216556,13,4524.578809
9.271056,23,4525.426895
0.314665,7,4525.692912
9.158456,23,4526.681212
5.921948,18,4527.441221
-0.121649,5,4527.653141
1.911241,11,4528.065949
-0.185872,3,4528.195605
9.507378,20,4529.035704
-0.470342,3,4529.160078
10.485782,20,4529.990398
-0.299395,4,4530.150327
-0.173649,3,4530.263343
0.281144,5,4530.462465
8.733324,23,4531.347448
-0.496792,3,4531.491359
9.712991,23,4532.395961
10.561188,19,4533.19175
-0.626428,3,4533.336675
0.783729,8,4533.680324
-0.339565,3,4533.801704
3.588511,14,4534.331382
4.268877,17,4535.05441
9.472808,24,4535.998852
-1.308675,1,4536.0377
-0.542193,5,4536.232548
6.326104,18,4537.050837
0.706725,8,4537.38289
-0.678764,3,4537.523925
6.570109,17,4538.272784
9.271222,22,4539.245741
8.691467,24,4540.419085
-0.420033,5,4540.606083
9.776593,18,4541.321538
7.319485,22,4542.340188
-0.297782,4,4542.510486
4.496671,15,4543.060071
0.051883,4,4543.224504
8.520509,22,4544.051624
9.235132,24,4544.900851
-0.342122,3,4545.018391
9.777361,22,4546.055585
1.950578,11,4546.518323
10.442545,18,4547.225011
9.491923,22,4548.246547
9.353301,23,4549.085149
1.566219,10,4549.520864
-0.847945,2,4549.619185
0.359259,6,4549.839579
0.758998,7,4550.138002
0.933663,7,4550.491599
4.092457,16,4551.239018
-1.208508,1,4551.288018
2.313042,9,4551.69182
-0.858709,2,4551.762401
8.998855,24,4552.759782
9.263591,22,4553.669657
4.08903,15,4554.371119
0.255623,7,4554.71361
9.748882,23,4555.662953
9.909668,22,4556.61824
-0.296123,4,4556.795903
-0.082269,4,4556.997262
1.116284,6,4557.24927
10.652113,20,4558.061316
0.752965,5,4558.257205
9.212732,23,4559.27457
10.058351,20,4560.114765
0.104985,6,4560.36481
0.288204,5,4560.577174
8.632009,23,4561.67363
1.888194,8,4561.961167
1.320302,10,4562.370958
9.478139,22,4563.238267
-0.442009,5,4563.426064
4.554251,12,4563.932476
1.995238,8,4564.271031
9.271015,22,4565.115734
5.311663,19,4565.839671
9.456894,21,4566.715395
8.494662,23,4567.563467
-0.634323,2,4567.63167
1.317517,9,4567.968384
0.100748,6,4568.192874
9.230952,17,4568.860416
9.21636,21,4569.610583
0.869623,9,4570.036894
1.789173,9,4570.395811
2.476909,7,4570.704888
0.880076,9,4571.078268
-1.359372,1,4571.112303
9.596332,21,4580.068867
-0.000349,4,4580.224597
9.268402,20,4580.909925
0.428517,8,4581.219628
9.802161,22,4582.047342
10.094156,22,4582.807981
0.696349,10,4583.257266
11.137991,21,4584.057964
1.539197,10,4584.44226
-0.7072,2,4584.516822
-0.281384,4,4584.700213
-0.481002,3,4584.830123
10.112917,21,4585.558083
10.068454,23,4586.409337
8.632114,23,4587.20846
1.229732,10,4587.605859
9.489762,22,4588.514197
9.449813,22,4589.483534
0.664954,8,4589.810372
-0.510274,2,4589.890021
10.571873,22,4590.685719
9.976626,21,4591.520401
2.637604,9,4591.840504
0.848729,6,4592.111346
-0.302699,6,4592.392733
-1.019045,1,4592.443303
10.333084,23,4593.228265
