#{"t_start": 1765424035.0336254, "env_id": "group5-env-v0"}
r,l,t
2.552085,10,4341.369091
10.843522,18,4341.930832
11.923176,18,4342.757347
1.609359,9,4343.06319
5.602793,13,4343.540303
2.248391,11,4343.940625
-1.212224,1,4343.983727
10.453102,23,4344.795766
10.817898,18,4345.536655
10.307875,22,4346.411109
9.88784,22,4347.220195
0.9309,5,4347.445916
5.462149,15,4347.965595
1.274442,7,4348.215181
10.593163,18,4348.927492
2.157355,7,4349.239038
10.744708,21,4350.092574
-1.020871,1,4350.132721
0.366155,4,4350.299026
11.583735,21,4351.178102
2.259056,11,4351.612233
11.681329,21,4352.509959
0.074597,4,4352.650611
9.194461,22,4353.487131
0.932396,9,4353.860831
11.927541,21,4354.517703
2.683542,12,4354.956524
-0.176169,3,4355.091164
-0.283932,5,4355.287189
10.151245,22,4356.048509
6.09567,16,4356.72151
1.326476,8,4357.059562
11.718702,20,4357.718064
0.839282,7,4358.090635
10.420919,19,4358.81179
-0.847787,2,4358.89099
10.134972,20,4359.680827
-0.094806,4,4359.842964
9.759546,22,4360.697021
11.152314,19,4361.424025
-0.207194,6,4361.619048
0.361568,4,4361.744232
-0.715245,2,4361.806232
9.518625,19,4362.404496
2.279813,8,4362.675208
11.605499,23,4363.534515
11.420481,21,4364.407604
12.264775,19,4365.081427
2.167707,9,4365.382024
11.18854,20,4366.091569
11.789198,21,4367.008922
4.567216,16,4367.726202
10.099243,22,4368.555123
9.95514,20,4369.281654
-1.207211,1,4369.320197
5.762608,18,4370.023421
-0.699161,2,4370.097476
9.011964,24,4370.879264
-1.362144,1,4370.924261
9.674674,22,4372.564754
7.373938,15,4373.157077
-1.025927,2,4373.237083
9.930071,21,4374.067314
2.716439,11,4374.499364
-0.036539,3,4374.608881
11.55234,21,4377.553319
10.813619,22,4378.163665
0.878928,8,4378.478696
0.220116,4,4378.670723
-0.334439,4,4378.819235
0.971684,5,4379.010269
0.477036,4,4379.162831
0.051967,4,4379.363379
9.974338,21,4379.965293
11.997377,19,4380.812201
-0.851987,2,4380.897551
4.703194,10,4381.304621
6.157473,15,4381.902195
9.60846,17,4382.680733
4.257215,16,4383.205879
10.850204,23,4384.252038
2.702012,8,4384.580481
-0.7026,2,4384.681083
10.906373,17,4385.338081
11.630794,22,4386.398271
-0.116212,3,4386.509793
10.202008,21,4387.30392
10.528262,20,4387.998044
8.69577,24,4388.782607
-0.702606,2,4388.87479
0.684829,7,4389.169583
9.734476,23,4389.951656
-0.293287,5,4390.193682
10.096532,20,4391.042446
4.544195,13,4391.46841
0.396491,6,4391.757952
1.905362,11,4392.195253
1.404137,7,4392.446913
0.34571,6,4392.64951
-0.120928,5,4392.821874
5.22498,12,4393.29396
10.029827,22,4394.096771
4.77923,13,4394.519453
1.781796,6,4394.746336
5.371212,13,4395.192616
1.699199,6,4395.49777
10.2434,18,4396.114856
10.840586,22,4397.025269
5.667513,13,4397.485659
0.369427,4,4397.598185
-0.283657,4,4397.750706
1.174024,9,4398.092191
11.567644,20,4398.948799
11.700218,18,4399.588934
5.196966,15,4400.109538
11.610833,19,4400.738028
10.653402,21,4401.516692
-0.142201,5,4401.742846
-0.346507,3,4401.842982
-0.329525,3,4401.973012
2.084808,10,4402.349146
5.614314,14,4402.903063
1.262988,8,4403.201837
11.020963,19,4403.900431
10.420621,17,4404.47659
11.13943,22,4405.235726
-0.704527,2,4405.316242
1.932844,10,4405.666993
2.216595,8,4405.974258
4.647852,14,4406.587058
6.45947,14,4407.048005
2.577664,9,4407.365837
7.142261,17,4408.00419
12.096113,19,4408.758056
-0.064499,3,4408.867232
7.772486,17,4409.47018
0.505074,6,4409.723914
10.028636,22,4410.583217
-0.334623,3,4410.712381
9.872597,21,4411.50397
0.79323,5,4411.695009
10.61172,23,4412.492747
-0.339269,3,4412.612973
1.369603,6,4412.824219
2.097959,9,4413.192879
7.313194,15,4413.731407
1.42866,9,4414.074466
-0.138832,4,4414.210897
9.710382,24,4415.01376
0.122477,5,4415.227895
-0.339572,3,4415.331415
10.801969,20,4416.157406
5.415089,12,4416.602721
11.219268,20,4417.368591
10.559354,18,4418.064045
11.281214,23,4418.897617
10.25225,21,4419.728212
10.94971,23,4420.639535
1.311441,8,4420.998578
9.782715,24,4421.966243
-1.080862,1,4422.027599
9.010207,24,4422.863855
9.758779,24,4423.612144
10.53469,23,4424.586821
2.717714,9,4424.961425
1.378503,6,4425.195068
10.276177,16,4425.871778
10.244484,21,4426.5518
10.802007,21,4427.457205
11.373533,19,4428.228026
2.17916,12,4428.738135
11.500285,19,4429.492007
0.902451,7,4429.767737
-0.71099,2,4429.865231
2.147448,9,4430.213813
0.319419,4,4430.39794
5.389537,18,4431.090086
0.562806,4,4431.267613
9.565462,21,4432.135998
-0.299967,4,4432.313028
1.311923,7,4432.543401
-0.486927,4,4432.685429
8.592035,15,4433.232297
9.932488,22,4434.139906
-0.703345,2,4434.215424
1.388197,6,4434.444459
-0.327689,3,4434.601044
-0.714292,2,4434.687687
7.88291,22,4435.495802
5.125556,11,4435.84449
8.9914,24,4436.912346
10.355477,19,4437.521253
10.114383,23,4438.579457
11.949715,18,4439.161037
8.670458,24,4440.07085
9.304785,22,4440.897125
2.001911,6,4441.177152
12.179045,18,4441.817729
-0.190989,3,4441.932259
10.180125,23,4442.766335
9.522088,23,4443.678181
-0.722549,2,4443.755641
3.055896,9,4444.122629
2.387002,12,4444.649275
0.778604,5,4444.859492
11.590299,21,4445.649703
3.344264,8,4445.954777
10.536602,24,4446.883063
10.958002,20,4447.563443
10.515524,22,4448.468266
5.164438,18,4449.137667
-0.064992,4,4449.331888
1.835112,7,4449.614437
10.423935,22,4450.296965
10.079367,23,4451.061875
-0.483346,3,4451.164222
-0.122063,5,4451.363513
9.781388,22,4452.174181
1.052071,5,4452.360235
0.527195,7,4453.440998
10.360163,20,4454.257083
10.699186,20,4455.086978
9.54238,22,4455.822789
10.72416,19,4456.550422
4.595169,12,4457.02303
2.686908,8,4457.299591
10.046941,24,4458.255225
10.078055,24,4459.150275
0.042265,4,4459.33517
0.500432,6,4459.583676
3.273254,9,4459.955148
11.234303,19,4460.720429
0.364546,4,4460.890949
-1.357537,1,4460.93846
3.038532,12,4461.376994
9.766165,23,4462.150435
-1.289793,1,4462.201953
9.845611,21,4463.014781
10.37167,24,4463.893011
10.976937,18,4464.617929
10.52035,21,4465.466133
-1.018814,2,4465.529647
7.280288,18,4466.196629
10.771507,20,4466.890637
0.361094,4,4467.028213
8.032401,22,4467.826104
10.844519,19,4468.574531
0.290638,4,4468.750022
8.350077,20,4469.532359
2.666064,10,4470.005097
3.949555,13,4470.560684
2.124877,7,4470.831243
5.088634,17,4471.545475
-1.202538,1,4471.589484
5.759482,18,4472.317287
1.03917,8,4472.594909
1.263308,6,4472.81534
1.782754,11,4473.333019
2.462213,9,4473.723605
9.894039,24,4474.646832
11.972765,19,4475.387989
6.947004,13,4475.84363
-0.176531,3,4475.927148
9.604317,23,4476.90499
0.330108,4,4477.040517
-0.331693,3,4477.143551
-1.01303,2,4477.215753
2.479986,8,4477.489402
9.676655,21,4478.459792
4.750691,14,4478.959907
10.799255,18,4479.659476
6.310399,17,4480.224308
9.731271,24,4481.182327
1.586844,6,4481.413763
3.104208,11,4481.855831
6.96187,13,4482.405548
-0.18254,3,4482.533573
-0.636207,3,4482.642601
0.908574,6,4482.891753
10.616335,19,4483.662057
10.051314,19,4484.337578
-0.502435,4,4484.493685
11.158162,23,4485.297503
9.605156,23,4486.043678
1.813791,7,4486.350215
0.750348,5,4486.572781
-0.207915,3,4486.687927
0.222133,4,4486.819972
0.207372,4,4486.956485
9.857841,22,4487.776732
4.563805,13,4488.284431
0.999836,6,4488.479462
11.210176,22,4489.40328
-0.851558,2,4489.488977
0.641942,5,4489.690598
1.826035,9,4489.993733
10.808987,19,4490.735578
1.31364,7,4491.040976
10.604056,21,4491.840894
-1.195669,1,4491.871892
9.208718,23,4492.944674
9.782096,20,4493.568595
8.934583,15,4494.184469
10.642536,19,4494.935244
0.624295,5,4495.120782
9.844425,23,4496.126671
9.710505,24,4496.952917
-1.008491,2,4497.057527
1.342737,6,4497.301878
0.909908,6,4497.583508
9.940613,19,4498.243363
0.913822,5,4498.497386
11.484167,23,4499.329259
10.478276,22,4500.185145
10.339076,21,4500.940847
11.590254,18,4501.468156
2.890006,10,4501.892021
0.96601,8,4502.31777
10.958095,18,4503.204465
1.530383,6,4503.471997
1.489112,6,4503.716027
4.101253,15,4504.301022
-0.844335,2,4504.359535
-0.70857,2,4504.431046
2.561234,11,4504.895953
-1.194711,1,4504.949465
11.365478,22,4505.867678
0.265228,4,4506.026867
1.197232,5,4506.192383
1.396229,6,4506.417929
10.912002,23,4507.398865
11.642186,22,4508.431503
0.963828,7,4508.782297
6.002808,16,4509.336236
10.656749,23,4510.080705
3.416811,9,4510.434825
11.029441,18,4511.085637
1.949514,7,4511.363418
-0.704907,2,4511.453068
1.326323,8,4511.846059
-1.208253,1,4511.890059
10.701644,21,4512.565433
1.242423,6,4512.842967
11.967151,20,4513.735908
2.596345,7,4513.973518
3.616639,16,4514.663411
-0.137104,4,4514.786142
9.272271,24,4515.602839
-0.484296,4,4515.744866
10.253821,21,4516.574077
10.005583,24,4517.36798
2.582314,8,4517.742376
-0.086459,4,4517.90389
1.798569,11,4518.286585
10.756413,21,4519.139501
9.096559,22,4519.938822
10.983792,21,4520.711372
0.055652,4,4520.831049
0.353848,4,4521.028069
-0.730603,2,4521.130588
5.49963,16,4521.780413
-0.70057,2,4521.843945
0.444021,6,4522.051656
1.346759,8,4522.357756
1.22812,7,4522.637291
0.378756,4,4522.831517
6.90095,17,4523.462814
11.086021,19,4524.121135
-0.709225,2,4524.198643
1.199362,6,4524.417294
2.078926,10,4524.873134
10.340527,20,4525.526807
10.530937,18,4526.311198
6.766543,13,4526.805002
9.937719,24,4527.79927
5.181769,15,4528.36003
10.97685,18,4529.008817
1.334693,8,4529.291199
4.60823,11,4529.732715
1.333427,8,4530.033002
10.394646,18,4530.917882
11.27209,22,4531.681123
10.09577,22,4532.625743
11.193125,23,4534.123403
6.435362,17,4534.709117
10.826842,23,4535.561104
10.850905,22,4536.346601
9.93645,22,4537.364391
10.549888,23,4538.242976
1.535362,9,4538.614546
-0.91197,3,4538.726064
6.990889,19,4539.370545
10.008,20,4540.181122
9.442381,21,4541.053251
10.651266,19,4541.851451
-0.604324,2,4541.96398
-0.290691,4,4542.160237
-0.707435,2,4542.256763
11.521773,21,4542.943725
-0.186843,3,4543.099387
9.532013,21,4544.003905
10.187747,20,4544.760209
1.202903,6,4545.020111
0.689591,6,4545.303725
0.540324,7,4545.592147
3.911228,10,4545.959676
10.997078,23,4547.018797
-0.489174,3,4547.13496
1.686117,10,4547.436391
-1.008636,2,4547.509481
2.567068,9,4547.897833
1.376221,6,4548.166033
-0.329605,3,4548.291058
2.997065,11,4548.682143
-0.325537,3,4548.779656
10.652842,21,4549.545466
9.444544,23,4550.407695
2.322404,12,4550.785859
-0.129991,4,4550.949915
-0.508382,2,4551.035521
5.942356,16,4551.676964
9.672147,23,4552.630249
12.071775,16,4553.251965
11.082749,21,4553.936087
10.161287,21,4554.685107
0.601212,4,4554.811159
11.027354,22,4555.631455
4.806214,16,4556.194013
9.600327,24,4556.932498
12.350305,18,4557.565714
9.687549,24,4558.342749
2.099937,7,4558.591421
1.606751,10,4558.961812
0.897314,5,4559.173846
7.892352,20,4560.09426
11.127664,18,4560.686817
10.59789,20,4561.559031
1.392521,9,4561.914838
0.206782,4,4562.063259
1.534979,8,4562.398273
-0.186498,3,4562.526214
6.757798,14,4563.073362
-0.178615,3,4563.168879
4.435752,10,4563.497312
0.256226,6,4563.761469
1.43777,5,4563.953987
11.424899,18,4564.67691
8.131459,19,4565.408648
5.853415,18,4566.206642
9.429854,22,4566.930622
0.769473,5,4567.146508
6.909837,16,4567.79011
11.56803,22,4568.572345
1.60053,7,4568.909577
10.044456,22,4569.827533
10.899336,24,4570.766276
-0.685559,2,4570.871383
9.924147,21,4573.512474
1.558175,10,4573.892916
10.888487,21,4574.738211
-1.216579,1,4574.78073
2.122005,10,4575.155279
0.2846,4,4575.327893
11.982532,20,4576.199719
1.061645,9,4576.538347
11.080607,23,4577.431845
-0.17877,3,4577.54136
9.932389,23,4578.363024
9.918999,22,4579.234655
6.251844,19,4579.823786
10.664153,18,4580.652354
-0.084106,3,4580.756894
1.094658,7,4581.036145
11.503585,22,4581.951818
4.007508,13,4582.369499
9.785795,22,4583.185087
10.153872,24,4584.160822
1.267696,6,4584.41043
-0.331069,3,4584.516109
-0.635155,3,4584.632162
-0.709059,2,4584.717421
-0.021153,3,4584.86087
4.974626,11,4585.355399
10.253885,22,4586.134405
0.368637,4,4586.316435
3.094171,9,4586.67652
10.153671,24,4587.478192
0.220598,4,4587.646252
0.398675,4,4587.797277
10.112836,20,4588.601893
10.600076,21,4589.348077
6.420993,13,4589.836322
10.723003,19,4590.632349
-0.574847,2,4590.725394
-0.328734,3,4590.85792
-0.709381,2,4590.950433
11.118369,23,4591.85464
1.603918,9,4592.194159
9.326546,24,4593.006025
0.767033,5,4593.201065
3.063887,10,4593.606771
-0.865409,2,4593.675304
10.057261,20,4594.414105
-0.706422,2,4594.489156
10.916383,20,4595.157503
12.025247,18,4595.80184
1.500958,8,4596.092093
0.362716,4,4596.258397
11.278858,21,4596.948175
10.633251,21,4597.714879
10.558402,23,4598.547449
10.266669,22,4599.373227
1.13354,8,4599.73542
9.996977,23,4600.515073
0.050979,4,4600.685634
12.026749,17,4601.385039
10.29429,21,4602.127304
10.728977,22,4602.814793
10.188317,22,4603.647598
11.891651,16,4604.171444
-0.707833,2,4604.247953
0.426507,5,4604.402637
9.574568,21,4605.229687
1.34245,6,4605.451091
0.422892,4,4605.623715
5.746652,19,4606.320167
0.997,5,4606.506195
3.962405,16,4607.246327
9.757119,23,4608.049544
9.416087,22,4608.81581
10.060524,21,4609.718125
10.214851,21,4610.500302
5.773753,11,4610.964002
11.419608,22,4611.733464
10.521829,18,4612.546929
0.731891,5,4612.715473
0.884786,6,4612.939473
9.388736,20,4614.369066
0.738288,9,4614.705003
-0.183252,3,4614.816637
10.331841,21,4615.714573
-0.726457,2,4615.789268
3.044219,11,4616.162606
1.647559,11,4616.613797
10.347159,17,4617.271072
1.48515,6,4617.477874
10.28748,20,4618.165032
0.225417,5,4618.330748
-0.705952,2,4618.391361
10.295045,18,4619.07472
0.764364,5,4619.259636
1.948957,7,4619.501228
9.41537,23,4620.51923
10.022187,19,4621.122072
9.720992,23,4621.961085
9.906538,23,4622.720321
10.491089,22,4623.748573
-0.579888,2,4623.813086
-0.093891,4,4623.977606
1.502984,10,4624.289114
9.949953,22,4625.34015
10.441706,21,4626.140226
3.07112,8,4626.496493
0.4184,7,4626.779201
11.5847,21,4627.478069
0.153793,3,4627.618105
0.349554,4,4627.743623
10.29693,20,4628.522138
9.149502,23,4629.478358
9.65024,23,4630.367972
10.575675,22,4631.102933
5.542084,16,4631.76587
-0.320303,3,4631.87899
4.788428,10,4632.190295
3.14657,10,4632.60224
9.783068,24,4633.553545
3.917164,10,4633.877084
11.084041,23,4634.795107
10.031359,20,4635.415285
1.471093,10,4635.824584
9.862753,22,4636.629853
0.46167,7,4636.899997
9.608565,24,4637.714529
5.079417,12,4638.173906
10.24736,22,4639.056249
1.951017,9,4639.369981
3.819646,10,4639.738828
0.376501,4,4639.903859
0.917921,5,4640.137987
3.00123,10,4640.533043
10.92423,20,4641.375784
-1.016215,2,4641.459297
10.156241,21,4642.215779
0.780941,5,4642.384916
11.090241,19,4643.027036
2.430669,8,4643.313199
11.368657,17,4643.991957
1.616062,8,4644.405761
0.458205,6,4644.643571
11.273089,23,4645.572916
-0.325445,3,4645.691429
10.425351,20,4646.426705
3.579792,9,4646.730251
-0.83527,3,4646.853357
9.025659,21,4647.690938
0.782565,7,4647.922019
10.063287,22,4648.726689
0.107669,5,4648.919721
2.548581,11,4649.34792
0.895831,7,4649.630322
1.05699,6,4649.856001
11.741694,20,4650.615679
0.802275,7,4650.905256
12.399109,16,4651.498229
4.943699,15,4652.157408
-1.209318,1,4652.194412
0.74938,7,4652.47238
9.4359,20,4653.232323
10.928629,23,4654.076205
4.964721,18,4654.649061
-1.21036,1,4654.681857
12.65559,17,4655.370288
9.636437,21,4656.054008
-0.701288,2,4656.122923
1.016838,6,4656.305106
3.228912,14,4656.835746
10.666763,24,4657.784707
10.087395,19,4658.575559
10.041495,20,4659.315772
0.446929,4,4659.491386
1.706076,6,4659.720122
-0.064667,3,4659.862644
1.255088,9,4660.235273
9.647363,19,4661.000077
0.937998,5,4661.223695
0.327639,4,4661.386741
10.038515,23,4662.215044
10.706186,16,4662.834051
2.05927,8,4663.218195
2.006325,9,4663.632
5.468708,17,4664.31024
2.336441,8,4664.707684
1.555757,6,4664.953379
0.351806,4,4665.096896
4.516093,14,4665.643424
3.821142,11,4666.136576
3.185151,12,4666.578738
-0.496498,4,4666.733858
9.582417,22,4667.432782
0.484662,4,4667.585648
2.496872,10,4668.042465
9.125182,24,4668.93036
9.492214,19,4669.560288
-0.682105,3,4669.688802
9.785635,22,4670.472004
1.980835,10,4670.821447
1.131284,5,4671.013126
1.877867,11,4671.426094
9.837982,24,4672.210962
-0.222982,5,4672.417592
4.570597,10,4672.827318
9.905329,20,4673.624388
2.144181,7,4673.889046
7.358579,16,4674.620384
5.904391,17,4675.247513
-0.733175,2,4675.312518
1.139928,5,4675.515461
-1.20722,1,4675.554859
10.649064,19,4676.267696
2.72789,8,4676.54807
6.067722,12,4676.98406
10.135417,23,4677.855965
0.680493,4,4678.01549
0.211889,4,4678.157699
-0.045221,6,4678.387307
10.241894,20,4679.283927
9.664532,24,4680.037116
-0.494324,3,4680.13563
9.734317,21,4681.048516
3.067746,9,4681.407916
0.435819,5,4681.56794
-0.698736,2,4681.639454
9.646692,21,4682.346874
-0.494584,4,4682.502472
3.598781,9,4682.842751
1.516112,6,4683.058898
10.87427,21,4683.905812
10.340496,20,4684.596365
3.221865,8,4684.889802
10.272319,23,4685.866377
5.752078,14,4686.368099
1.543631,9,4686.723526
2.217751,9,4687.127591
10.106702,20,4687.949016
1.512171,7,4688.209356
11.356881,18,4689.026921
10.376287,24,4689.903552
4.501394,15,4690.549537
0.468619,7,4690.844674
9.723903,22,4691.596723
6.126307,17,4692.370678
-0.409272,3,4692.489195
0.359362,4,4692.640796
3.069125,8,4693.74011
10.697382,18,4694.346536
-1.267298,1,4694.389537
0.901523,7,4694.687745
-0.702845,2,4694.77031
0.970409,8,4695.084895
7.067587,13,4695.67094
0.353293,4,4695.815542
0.057333,4,4695.97512
11.829729,19,4696.753036
1.687083,8,4697.118422
11.408274,19,4697.893642
-0.686733,3,4698.043329
9.698881,23,4698.889796
10.674348,22,4699.645247
-1.356167,1,4699.692249
10.856294,23,4700.583045
-0.830348,3,4700.699557
10.670319,21,4701.436159
1.061889,9,4701.853245
8.886358,21,4702.51717
0.760495,5,4702.782729
9.257967,24,4703.660196
9.42528,24,4704.582977
3.576202,10,4704.969911
9.515016,19,4705.659523
-0.514056,2,4705.739524
10.005274,21,4706.595377
1.33978,8,4706.881518
3.884153,10,4707.275335
5.399392,16,4707.950797
9.670611,22,4708.754506
-0.643952,4,4708.931034
1.991539,9,4709.414747
2.534153,9,4709.847358
9.896264,23,4710.579221
4.682365,14,4711.162072
-0.443388,4,4711.338596
-0.696801,2,4711.427614
0.367055,4,4711.573073
9.052329,22,4712.318887
5.376401,13,4712.896984
5.657942,17,4713.515343
9.854646,22,4714.328712
9.555299,24,4715.301463
2.416608,7,4715.544708
9.625525,22,4716.504242
10.51954,19,4717.23824
5.077066,17,4717.859755
1.942535,8,4718.128205
11.107025,20,4718.858729
0.215922,4,4719.025896
10.525106,23,4719.854548
9.868767,20,4720.594266
6.450847,16,4721.211578
-1.360408,1,4721.2481
9.571815,21,4721.975009
-0.270632,5,4722.131159
1.803055,7,4722.395276
11.476695,22,4723.147654
6.603748,21,4723.95008
7.487176,15,4724.462879
9.098781,23,4725.261681
11.04552,21,4726.145712
9.471246,23,4726.989836
10.133685,20,4727.728917
-0.141063,5,4727.899956
2.873237,8,4728.229239
2.128827,8,4728.621408
3.201773,7,4728.902639
12.116905,23,4729.663142
10.19543,21,4730.6006
0.429512,5,4730.792782
11.581457,18,4731.531654
11.15936,23,4732.457137
0.06555,5,4732.641008
3.2915,12,4733.039878
9.802633,22,4733.82037
0.453763,6,4734.055501
1.180034,5,4734.202526
-1.359231,1,4734.249532
2.271795,7,4734.465667
9.4187,21,4735.269192
0.50139,7,4735.554408
11.286642,21,4736.319184
10.512151,23,4737.131546
4.143761,14,4737.603725
10.681681,22,4738.479345
11.909456,18,4739.050366
10.976194,23,4739.932769
10.858752,22,4740.764537
11.07243,22,4741.493129
1.47098,10,4741.934057
-1.069542,2,4742.0226
-1.215356,1,4742.057155
10.141203,23,4742.816722
0.923055,5,4743.050619
5.728659,14,4743.620658
10.212891,19,4744.297972
2.158479,9,4744.695695
10.228739,17,4745.291462
9.094951,24,4746.07782
0.049071,4,4746.242288
9.098823,20,4746.886489
-1.196855,1,4746.93249
2.02981,7,4747.181061
2.418639,8,4747.469154
9.385647,21,4748.263157
0.611777,5,4748.456229
9.610928,21,4749.285412
11.98493,19,4749.913922
-1.1576,1,4749.956921
-0.041253,3,4750.079962
0.827937,7,4750.355007
11.461858,23,4751.185872
0.641086,5,4751.402035
9.72472,24,4752.272589
4.561795,15,4752.823345
10.291907,22,4753.671221
9.664927,24,4754.47205
10.376699,23,4755.397365
4.318825,13,4755.942678
9.606439,22,4756.801339
-0.193576,3,4756.923857
11.377451,17,4757.701382
11.520923,19,4758.440918
10.165512,23,4759.279007
1.350852,8,4759.565582
10.006928,23,4760.336455
